"title","content","date","variant","images","verified","author","rating","product","url"
"Great quality!!","Went together in less than ten minutes and I stopped to eat lunch.  More comfortable than I thought it would be, very good price -extremely happy with the chair.","03 Jul 2020","","","Yes","Honest Reviews","5.0","KOLLIEE Armless Mesh Office Chair Ergonomic Comfortable Armless Desk Chair Small Black Adjustable Computer Chair No Armrest Mid Back Swivel Task Chair for Small Spaces","/KOLLIEE-Ergonomic-Comfortable-Adjustable-Computer/product-reviews/B087BSZM8T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Exactly as advertised.","I purchased this for my craft room because I was tired of having to move from chair to chair for different projects.  Since this is adjustable I can just roll between tables and change the height.  Great visual directions.","26 Jul 2020","","","Yes","Mary Quaint","5.0","KOLLIEE Armless Mesh Office Chair Ergonomic Comfortable Armless Desk Chair Small Black Adjustable Computer Chair No Armrest Mid Back Swivel Task Chair for Small Spaces","/KOLLIEE-Ergonomic-Comfortable-Adjustable-Computer/product-reviews/B087BSZM8T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"home office desk chair","perfect for a home office small space.  love this armless chair as it fits perfectly under a desk or dining table.","13 Jul 2020","What's this?","","Yes","GT","5.0","KOLLIEE Armless Mesh Office Chair Ergonomic Comfortable Armless Desk Chair Small Black Adjustable Computer Chair No Armrest Mid Back Swivel Task Chair for Small Spaces","/KOLLIEE-Ergonomic-Comfortable-Adjustable-Computer/product-reviews/B087BSZM8T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"GREAT chair!!","This chair was so easy to assemble!!  I use it for my crafting and, I never am uncomfortable.","11 Jul 2020","What's this?","","Yes","Phyllis","5.0","KOLLIEE Armless Mesh Office Chair Ergonomic Comfortable Armless Desk Chair Small Black Adjustable Computer Chair No Armrest Mid Back Swivel Task Chair for Small Spaces","/KOLLIEE-Ergonomic-Comfortable-Adjustable-Computer/product-reviews/B087BSZM8T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Kolliee mesh office chair","Fast delivery good support, very comfortable and easy assembly","12 Jul 2020","What's this?","","Yes","Ron","5.0","KOLLIEE Armless Mesh Office Chair Ergonomic Comfortable Armless Desk Chair Small Black Adjustable Computer Chair No Armrest Mid Back Swivel Task Chair for Small Spaces","/KOLLIEE-Ergonomic-Comfortable-Adjustable-Computer/product-reviews/B087BSZM8T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Great chair.","Very comfy chair also study, it worth the price I buy.. the quality of the chair was great, don't feel cheap. The wheel easy to put on and easy wheels around. Nice A+","04 Aug 2020","","https://images-na.ssl-images-amazon.com/images/I/71BMqPy+hhL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71LDnOgBAxL._SY88.jpg","Yes","Irongohon","5.0","KOLLIEE Armless Mesh Office Chair Ergonomic Comfortable Armless Desk Chair Small Black Adjustable Computer Chair No Armrest Mid Back Swivel Task Chair for Small Spaces","/KOLLIEE-Ergonomic-Comfortable-Adjustable-Computer/product-reviews/B087BSZM8T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Not good for working from home full time","If you work from home full time now, spend the extra $ on a more comfortable chair. The back support is decent, but the seat cushion isn’t made for long hours of use. I’ve had for a month now and I’m looking for a replacement because the padding in the seat ends up to be non-existent towards the end of the day.. I work over 8 hours a day so if this is a chair that’s supporting you for hours and days on end... do not get it!! I can feel the flat wood/bottom of the seat after sitting down so the cousin/padding is not a solid/supportive padding to be sat on for regular+ work hours/days.","11 Aug 2020","","","Yes","James Weverka","1.0","KOLLIEE Armless Mesh Office Chair Ergonomic Comfortable Armless Desk Chair Small Black Adjustable Computer Chair No Armrest Mid Back Swivel Task Chair for Small Spaces","/KOLLIEE-Ergonomic-Comfortable-Adjustable-Computer/product-reviews/B087BSZM8T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Not for long sit-downs.","I was a bit disappointed with the cushion. This chair is not meant for long sit downs. I could feel the plastic underneath after a day on this chair. I ended up buying a $20 cushion which I velcro-ed on to the chairs cushion which has solved the comfort issue for now, but I wish this $80 chair came with a thicker cushion like some others on Amazon. At least assembly was a breeze and the chair seems pretty solid otherwise.","10 Jul 2020","","","Yes","FMEN","3.0","KOLLIEE Armless Mesh Office Chair Ergonomic Comfortable Armless Desk Chair Small Black Adjustable Computer Chair No Armrest Mid Back Swivel Task Chair for Small Spaces","/KOLLIEE-Ergonomic-Comfortable-Adjustable-Computer/product-reviews/B087BSZM8T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Keep looking. This isn’t the chair you want.","Not what I was hoping for in an $80 office chair. The cushion foam is too soft and your butt sinks right to the hard plastic underneath. Back isn’t adjustable and is too far forward on the seat. Don’t waste your money.","13 Jul 2020","","","Yes","Ryan M.","3.0","KOLLIEE Armless Mesh Office Chair Ergonomic Comfortable Armless Desk Chair Small Black Adjustable Computer Chair No Armrest Mid Back Swivel Task Chair for Small Spaces","/KOLLIEE-Ergonomic-Comfortable-Adjustable-Computer/product-reviews/B087BSZM8T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Chair Broke after 9 Months","UPDATE: DO NOT BUY THIS CHAIR. DO NOT SUPPORT THIS COMPANY. After finding ""Cavalier Store"" which is the true seller here, they informed me that the 1 Year 100% Satisfaction warranty is an ""Error in the listing"" (Seriously?) and that the true warranty is 90 Days. When I told them I bought the chair for the warranty and that they had falsely advertised their product they told me they would send me a replacement cushion. Here I am almost a month later with no replacement cushion. After contacting them once more they told me essentially that they changed their mind and decided not to send the cushion. I've had to go through Amazon's Fraud Protection department to file a claim. Hopefully I will get a refund within a couple weeks. It's a comfortable chair. Feels (emphasis on feels) well built. Recline is nice and pillow is nicely situated. Bought and assembled in January this year, over the last month I noticed myself leaning more and more to the right. Today I deconstructed the chair thinking all I needed was to tighten it up a bit only to find that the bottom right fastener on the bottom cushion had splintered and broken the wood. Trying to find someone to contact about replacing the part because it has a 1 year warranty was NOT easy. I spent a solid 30 minutes trying to find someone to send a warranty claim request to and I'm STILL not sure. I'll update this review once I hopefully hear back from someone. If I don't I'll be changing my review to a one star, unfortunately being the least I can do at that point. It should be noted I'm 6ft 200lbs, well within the weight limit for this chair.","17 Sep 2018","Color: Black/White","","Yes","Greg Brennan","1.0","BestOffice PC Gaming Chair Ergonomic Office Chair Desk Chair with Lumbar Support Flip Up Arms Headrest PU Leather Executive High Back Computer Chair for Adults Women Men, Black and White","/BestMassage-Office-Desk-Gaming-Chair/product-reviews/B01ICHJIM8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"WARNING PRODUCT MAY CONTAIN DANGEROUS CANCER CAUSING AGENTS","After opening this chair I was greeted with a very strong smell of chemicals/Amonia. After further investigating I came to find a warning lable stating that this chair could cause cancer or birth defects, WOULDNT THAT BE GOOD TO PUT IN YOU PARAGRAPH OF A DESCRIPTION.","21 Jan 2019","Color: Black/White","https://images-na.ssl-images-amazon.com/images/I/71jWWRrxRgL._SY88.jpg","Yes","Concetta A. Petrucci","1.0","BestOffice PC Gaming Chair Ergonomic Office Chair Desk Chair with Lumbar Support Flip Up Arms Headrest PU Leather Executive High Back Computer Chair for Adults Women Men, Black and White","/BestMassage-Office-Desk-Gaming-Chair/product-reviews/B01ICHJIM8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"It's comfortable and it was easy to put together","It's comfortable and it was easy to put together. The only issues I have with it, is that there is no way to lock the wheels (wasn't advertised so I'm not mad) and the fact that if you lift the chair the bottom part that has the wheels falls off. I'm not sure if its supposed to lock into anything or not but I lifted it up and the bottom half fell off. EDIT: So I've had this chair for a few months and now the screws underneath are falling out. I literally almost fell off the chair. I'll recline back and hear a loud noise and had the caps that cover the screws on the arm rest pop out.","14 Aug 2017","Color: Black/White","","Yes","Robert Adams","1.0","BestOffice PC Gaming Chair Ergonomic Office Chair Desk Chair with Lumbar Support Flip Up Arms Headrest PU Leather Executive High Back Computer Chair for Adults Women Men, Black and White","/BestMassage-Office-Desk-Gaming-Chair/product-reviews/B01ICHJIM8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"If you want a nice comfortable chair this is the way to go!!","It came two days after I ordered it and was really easy to assemble! It's really comfortable and looks exactly like the picture!","20 Aug 2017","Color: Black/White","https://images-na.ssl-images-amazon.com/images/I/71LrqQr+8jL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71Te5eUKXVL._SY88.jpg","Yes","Sarah S.","5.0","BestOffice PC Gaming Chair Ergonomic Office Chair Desk Chair with Lumbar Support Flip Up Arms Headrest PU Leather Executive High Back Computer Chair for Adults Women Men, Black and White","/BestMassage-Office-Desk-Gaming-Chair/product-reviews/B01ICHJIM8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
"Very nice!","The chair arrived a day early, so that was a plus, but it also arrived with a big whole in the top of the box. I was not happy about that. Luckily nothing was missing. It took my husband about 20 minutes, if not less to put it together and he is not the most handy handyman! So it is pretty easy to put it together. It is very comfortable to sit in. The chair itself feels kind of leathery. It looks to be well made, but time will tell. As you can see from the pictures the arms go all the way up and the head pillow just slips over the top part of the chair. You don't have to add it if you don't want to. The chair does lean back a little bit, but you have to pull the lever under the chair and then push back. It also doesn't take up a lot of space. Everything considered, it seems like a very good chair and worth the money. My husband is very happy with it and it is big improvement over what he was sitting in. I would highly recommend this chair.","04 Oct 2018","Color: Black/White","https://images-na.ssl-images-amazon.com/images/I/61v5FJsOxNL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/711VFOIzTrL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/714Mg+tKfAL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71af-OoAV8L._SY88.jpg","Yes","Jule","5.0","BestOffice PC Gaming Chair Ergonomic Office Chair Desk Chair with Lumbar Support Flip Up Arms Headrest PU Leather Executive High Back Computer Chair for Adults Women Men, Black and White","/BestMassage-Office-Desk-Gaming-Chair/product-reviews/B01ICHJIM8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
